2001.6585	0.909
2001.6612	0.9161
2001.6639	0.9125
2001.6749	0.888
2001.6776	0.885
2001.6804	0.8964
2001.6831	0.9071
2001.6913	0.8977
2001.6940	0.9146
2001.6968	0.9069
2001.6995	0.9113
2001.7023	0.921
2001.7105	0.9235
2001.7132	0.9273
2001.7159	0.9275
2001.7187	0.9273
2001.7214	0.9147
2001.7296	0.9167
2001.7324	0.9223
2001.7351	0.923
2001.7379	0.9178
2001.7406	0.9112
2001.7488	0.9171
2001.7515	0.9188
2001.7543	0.9143
2001.7570	0.9181
2001.7598	0.9181
2001.7680	0.921
2001.7707	0.9125
2001.7734	0.9102
2001.7762	0.9021
2001.7789	0.911
2001.7871	0.9086
2001.7899	0.9082
2001.7926	0.9035
2001.7953	0.9039
2001.7981	0.8987
2001.8063	0.8919
2001.8090	0.8903
2001.8118	0.8936
2001.8145	0.8923
2001.8172	0.893
2001.8255	0.9045
2001.8282	0.9045
2001.8309	0.8996
2001.8337	0.9017
2001.8364	0.9029
2001.8446	0.8978
2001.8474	0.8943
2001.8501	0.8983
2001.8528	0.8923
2001.8556	0.8941
2001.8638	0.8939
2001.8665	0.8802
2001.8693	0.8824
2001.8720	0.8817
2001.8747	0.8842
2001.8830	0.8784
2001.8857	0.8833
2001.8884	0.8783
2001.8939	0.8775
2001.9021	0.88
2001.9049	0.8831
2001.9076	0.8877
2001.9103	0.8872
2001.9131	0.8964
2001.9213	0.8913
2001.9240	0.8901
2001.9268	0.8883
2001.9295	0.8948
2001.9322	0.8897
2001.9405	0.8906
2001.9432	0.8927
2001.9459	0.8983
2001.9487	0.893
2001.9514	0.9031
2001.9596	0.9019
2001.9624	0.9033
2001.9651	0.9007
2001.9678	0.8997
2001.9706	0.8886
2001.9788	0.8772
2001.9843	0.8802
2001.9870	0.8829
2001.9897	0.8851
2001.9979	0.8898
2002.0034	0.9033
2002.0062	0.8981
2002.0089	0.8943
2002.0171	0.8934
2002.0198	0.893
2002.0226	0.891
2002.0253	0.8911
2002.0281	0.8922
2002.0363	0.8944
2002.0390	0.8823
2002.0418	0.8821
2002.0445	0.8811
2002.0472	0.8842
2002.0582	0.8861
2002.0609	0.8782
2002.0637	0.8777
2002.0664	0.8659
2002.0746	0.8619
2002.0773	0.8654
2002.0801	0.8611
2002.0828	0.8582
2002.0856	0.8617
2002.0938	0.8702
2002.0965	0.8666
2002.0992	0.8676
2002.1020	0.8703
2002.1047	0.8728
2002.1129	0.8765
2002.1157	0.877
2002.1184	0.8712
2002.1211	0.8737
2002.1239	0.8734
2002.1348	0.8766
2002.1376	0.8691
2002.1403	0.8698
2002.1431	0.8756
2002.1513	0.8689
2002.1540	0.8638
2002.1567	0.8654
2002.1595	0.8688
2002.1622	0.8652
2002.1704	0.8694
2002.1732	0.8716
2002.1759	0.8764
2002.1786	0.8814
2002.1814	0.8739
2002.1896	0.875
2002.1923	0.876
2002.1951	0.8756
2002.1978	0.8824
2002.2005	0.8824
2002.2088	0.8825
2002.2115	0.8823
2002.2142	0.8854
2002.2170	0.8821
2002.2197	0.8772
2002.2279	0.8769
2002.2307	0.8769
2002.2334	0.8724
2002.2361	0.8704
2002.2471	0.8804
2002.2498	0.879
2002.2526	0.8808
2002.2553	0.8781
2002.2580	0.878
2002.2663	0.8748
2002.2690	0.8804
2002.2717	0.8799
2002.2745	0.8826
2002.2772	0.8791
2002.2854	0.8792
2002.2882	0.8828
2002.2909	0.8904
2002.2936	0.891
2002.2964	0.8918
2002.3046	0.8892
2002.3073	0.8885
2002.3101	0.8928
2002.3128	0.8975
2002.3155	0.9019
2002.3238	0.9034
2002.3265	0.8999
2002.3292	0.9056
2002.3320	0.9031
2002.3347	0.9171
2002.3429	0.9178
2002.3457	0.9152
2002.3484	0.9038
2002.3511	0.9092
2002.3539	0.9138
2002.3621	0.9111
2002.3648	0.9024
2002.3676	0.9124
2002.3703	0.9116
2002.3730	0.9204
2002.3812	0.9207
2002.3840	0.9196
2002.3867	0.9255
2002.3895	0.9211
2002.3922	0.9208
2002.4031	0.9283
2002.4059	0.9354
2002.4086	0.937
2002.4114	0.9338
2002.4196	0.9404
2002.4223	0.9392
2002.4251	0.939
2002.4278	0.9475
2002.4305	0.9433
2002.4387	0.9442
2002.4415	0.948
2002.4442	0.9435
2002.4470	0.9431
2002.4497	0.9455
2002.4579	0.944
2002.4606	0.9515
2002.4634	0.957
2002.4661	0.9649
2002.4689	0.9713
2002.4771	0.9702
2002.4798	0.9792
2002.4825	0.9799
2002.4853	0.9886
2002.4880	0.9916
2002.4962	0.9913
2002.4990	0.9859
2002.5017	0.9801
2002.5072	0.9728
2002.5154	0.9895
